card_name,face_name,scryfall_id,set,collector_number,image_url
Tuknir Deathlock,,9dfbcb4d-a9ae-4d76-8dde-7312fbad56b0,leg,267,https://cards.scryfall.io/normal/front/9/d/9dfbcb4d-a9ae-4d76-8dde-7312fbad56b0.jpg?1783948030
Vampiric Feast,,9dfc875c-e79e-435a-906f-fb7e88550f01,por,114s,https://cards.scryfall.io/normal/front/9/d/9dfc875c-e79e-435a-906f-fb7e88550f01.jpg?1783946824
Mogis's Marauder,,9dfd36c5-a484-4973-873c-b6a433da8e7a,ths,97,https://cards.scryfall.io/normal/front/9/d/9dfd36c5-a484-4973-873c-b6a433da8e7a.jpg?1783939774
"Egon, God of Death // Throne of Death","Egon, God of Death",9dfdb73d-b001-4a59-b79e-8c8c1baea116,khm,92,https://cards.scryfall.io/normal/front/9/d/9dfdb73d-b001-4a59-b79e-8c8c1baea116.jpg?1783928254
"Egon, God of Death // Throne of Death",Throne of Death,9dfdb73d-b001-4a59-b79e-8c8c1baea116,khm,92,https://cards.scryfall.io/normal/back/9/d/9dfdb73d-b001-4a59-b79e-8c8c1baea116.jpg?1783928254
Slaying Fire,,9dfe8919-6244-41ca-a637-07ee971042ed,eld,394,https://cards.scryfall.io/normal/front/9/d/9dfe8919-6244-41ca-a637-07ee971042ed.jpg?1783932519
Ezuri's Archers,,9dff8de8-38d0-4826-8534-fcbbf69776a2,plst,DDU-9,https://cards.scryfall.io/normal/front/9/d/9dff8de8-38d0-4826-8534-fcbbf69776a2.jpg?1783932433
Hour of Defeat,,9e0034dd-396e-46af-b931-0daa25da4406,msh,99,https://cards.scryfall.io/normal/front/9/e/9e0034dd-396e-46af-b931-0daa25da4406.jpg?1783902942
Iron-Shield Elf,,9e0140b2-0185-4adb-b365-2611ce89a0e2,ecl,108,https://cards.scryfall.io/normal/front/9/e/9e0140b2-0185-4adb-b365-2611ce89a0e2.jpg?1783904461
Temple of Silence,,9e014eb8-e325-40f7-9ac8-d53508c88925,pip,310,https://cards.scryfall.io/normal/front/9/e/9e014eb8-e325-40f7-9ac8-d53508c88925.jpg?1783912319
Onakke Ogre,,9e016da6-8800-47b4-9b96-1887677c795c,m19,153,https://cards.scryfall.io/normal/front/9/e/9e016da6-8800-47b4-9b96-1887677c795c.jpg?1783934548
Lightning Greaves,,9e01e0e4-7e2b-41b5-86de-8e022170b3fc,c19,217,https://cards.scryfall.io/normal/front/9/e/9e01e0e4-7e2b-41b5-86de-8e022170b3fc.jpg?1783932726
Wingsteed Rider,,9e0234e0-6cdd-46b8-91b5-1b8ba7db3014,2x2,35,https://cards.scryfall.io/normal/front/9/e/9e0234e0-6cdd-46b8-91b5-1b8ba7db3014.jpg?1783921923
"Rocco, Cabaretti Caterer",,9e024dea-ce4e-46a6-b9ae-4c5016cfe3b5,snc,397,https://cards.scryfall.io/normal/front/9/e/9e024dea-ce4e-46a6-b9ae-4c5016cfe3b5.jpg?1783922995
Ordeal of Erebos,,9e02ddba-fdc1-4d7b-89eb-00a0417f8963,ths,99,https://cards.scryfall.io/normal/front/9/e/9e02ddba-fdc1-4d7b-89eb-00a0417f8963.jpg?1783939773
"Hidetsugu, Devouring Chaos",,9e03164d-6204-49b2-9c7b-1cc0e7b88c4f,pneo,99s,https://cards.scryfall.io/normal/front/9/e/9e03164d-6204-49b2-9c7b-1cc0e7b88c4f.jpg?1783923677
Living Death,,9e03a4fe-6ee5-423b-bc05-452e8d14507b,40k,202,https://cards.scryfall.io/normal/front/9/e/9e03a4fe-6ee5-423b-bc05-452e8d14507b.jpg?1783920785
Pacifism,,9e0671ff-ad06-43ae-87cd-06a1341e971b,anb,16,https://cards.scryfall.io/normal/front/9/e/9e0671ff-ad06-43ae-87cd-06a1341e971b.jpg?1783929840
Oltec Matterweaver,,9e068335-92f9-4ebd-bb00-f4ff741e3d7d,big,33,https://cards.scryfall.io/normal/front/9/e/9e068335-92f9-4ebd-bb00-f4ff741e3d7d.jpg?1783911993
Silvergill Adept,,9e07a38a-2d88-4b01-9634-f24cbc8d96d6,lrw,86,https://cards.scryfall.io/normal/front/9/e/9e07a38a-2d88-4b01-9634-f24cbc8d96d6.jpg?1783942897
Transmutation Font,,9e0834f7-e7fc-4f47-9d45-d555b50990a0,pw24,11,https://cards.scryfall.io/normal/front/9/e/9e0834f7-e7fc-4f47-9d45-d555b50990a0.jpg?1783912005
Sunken City,,9e08d51b-cee5-4728-ba5c-b1c86cc7e242,ren,42,https://cards.scryfall.io/normal/front/9/e/9e08d51b-cee5-4728-ba5c-b1c86cc7e242.jpg?1783947339
"Sam, Loyal Attendant // Sam, Loyal Attendant","Sam, Loyal Attendant",9e09169f-e7a1-492a-b0f6-ea3a5ed91bc0,altr,58,https://cards.scryfall.io/normal/front/9/e/9e09169f-e7a1-492a-b0f6-ea3a5ed91bc0.jpg?1783916364
"Sam, Loyal Attendant // Sam, Loyal Attendant","Sam, Loyal Attendant",9e09169f-e7a1-492a-b0f6-ea3a5ed91bc0,altr,58,https://cards.scryfall.io/normal/back/9/e/9e09169f-e7a1-492a-b0f6-ea3a5ed91bc0.jpg?1783916364
Vandalblast,,9e0a57ca-f9e4-4f06-9c67-b7b87646954b,sld,2426,https://cards.scryfall.io/normal/front/9/e/9e0a57ca-f9e4-4f06-9c67-b7b87646954b.jpg?1783903422
Forest,,9e0d673b-cd7d-4d8f-8c62-63c79531ff85,9ed,348★,https://cards.scryfall.io/normal/front/9/e/9e0d673b-cd7d-4d8f-8c62-63c79531ff85.jpg?1783943871
Adventure Awaits,,9e0da1fe-1e92-4372-a4fe-eeb7ed9d1cba,j25,620,https://cards.scryfall.io/normal/front/9/e/9e0da1fe-1e92-4372-a4fe-eeb7ed9d1cba.jpg?1783908660
Elf Warrior,,9e0eeebf-7c4a-436b-8cb4-292e53783ff2,tc16,15,https://cards.scryfall.io/normal/front/9/e/9e0eeebf-7c4a-436b-8cb4-292e53783ff2.jpg?1783937011
Garruk's Harbinger,,9e0fa0b6-5f3f-4669-84e8-2c38c9593d88,m21,185,https://cards.scryfall.io/normal/front/9/e/9e0fa0b6-5f3f-4669-84e8-2c38c9593d88.jpg?1783930675
Proficient Pyrodancer,,9e10062a-4406-478d-a594-0be78a982c76,unf,120,https://cards.scryfall.io/normal/front/9/e/9e10062a-4406-478d-a594-0be78a982c76.jpg?1783920563
Llanowar Elves,,9e100beb-535d-41fe-8e5c-4788871a2739,sum,211,https://cards.scryfall.io/normal/front/9/e/9e100beb-535d-41fe-8e5c-4788871a2739.jpg?1783947972
Benevolent Bodyguard,,9e1097d7-b40f-4a85-a335-636d40fe908e,td0,B2,https://cards.scryfall.io/normal/front/9/e/9e1097d7-b40f-4a85-a335-636d40fe908e.jpg?1783941637
Mountain,,9e1170a5-e5bb-4b86-8718-f75eec679b4e,unf,243,https://cards.scryfall.io/normal/front/9/e/9e1170a5-e5bb-4b86-8718-f75eec679b4e.jpg?1783920465
Counterspell,,9e11bf7c-f439-4529-b29a-d711359807ef,leb,55,https://cards.scryfall.io/normal/front/9/e/9e11bf7c-f439-4529-b29a-d711359807ef.jpg?1783948644
Natural Connection,,9e11cd83-5930-4cff-8f9b-55337ed263b7,bfz,179,https://cards.scryfall.io/normal/front/9/e/9e11cd83-5930-4cff-8f9b-55337ed263b7.jpg?1783938187
Incite Insight,,9e1227f8-e0dd-42a1-99d1-1faa067726f2,ulst,16,https://cards.scryfall.io/normal/front/9/e/9e1227f8-e0dd-42a1-99d1-1faa067726f2.jpg?1783920332
Whirlwind Denial,,9e127856-bedd-40a9-9e8e-d1f9fbefe07d,thb,81,https://cards.scryfall.io/normal/front/9/e/9e127856-bedd-40a9-9e8e-d1f9fbefe07d.jpg?1783931573
Angel,,9e12d954-3ec2-46e3-b01f-1fd63159e8a4,tm21,1,https://cards.scryfall.io/normal/front/9/e/9e12d954-3ec2-46e3-b01f-1fd63159e8a4.jpg?1783930594
Mountain,,9e132fac-ee5b-486d-bd4b-d534134acf1a,clu,267,https://cards.scryfall.io/normal/front/9/e/9e132fac-ee5b-486d-bd4b-d534134acf1a.jpg?1783912495
Perennial Behemoth,,9e139e24-77eb-470b-acb4-b986bc8535dd,prm,105762,https://cards.scryfall.io/normal/front/9/e/9e139e24-77eb-470b-acb4-b986bc8535dd.jpg?1783909696
Mechtitan Core,,9e1416a3-bf20-4ed8-81d2-9bc4e1e384c7,pneo,249s,https://cards.scryfall.io/normal/front/9/e/9e1416a3-bf20-4ed8-81d2-9bc4e1e384c7.jpg?1783923633
Arcum's Weathervane,,9e142435-6930-4596-bc3b-60abde1229df,ice,310,https://cards.scryfall.io/normal/front/9/e/9e142435-6930-4596-bc3b-60abde1229df.jpg?1783947462
Angry Mob,,9e14db1c-0a05-47d2-9f27-df881f7f37ab,drk,1,https://cards.scryfall.io/normal/front/9/e/9e14db1c-0a05-47d2-9f27-df881f7f37ab.jpg?1783947950
Sulfur Falls,,9e172658-3ba7-4d50-9c9d-bb26368f381f,pip,1040,https://cards.scryfall.io/normal/front/9/e/9e172658-3ba7-4d50-9c9d-bb26368f381f.jpg?1783912057
Abuna Acolyte,,9e17bbf7-00c0-46f2-9718-2762fd7388d3,som,1,https://cards.scryfall.io/normal/front/9/e/9e17bbf7-00c0-46f2-9718-2762fd7388d3.jpg?1783941748
"Drana, the Last Bloodchief",,9e17f039-ea8a-407a-a38b-9ecbd69a1d12,pznr,98p,https://cards.scryfall.io/normal/front/9/e/9e17f039-ea8a-407a-a38b-9ecbd69a1d12.jpg?1783929222
Concentrate,,9e180558-6df5-47dd-af09-78a73dbe5cda,8ed,68★,https://cards.scryfall.io/normal/front/9/e/9e180558-6df5-47dd-af09-78a73dbe5cda.jpg?1783944812
Valakut Awakening // Valakut Stoneforge,Valakut Awakening,9e18135a-264d-425d-8348-6bd3d7388059,prm,83876,https://cards.scryfall.io/normal/front/9/e/9e18135a-264d-425d-8348-6bd3d7388059.jpg?1783929093
Valakut Awakening // Valakut Stoneforge,Valakut Stoneforge,9e18135a-264d-425d-8348-6bd3d7388059,prm,83876,https://cards.scryfall.io/normal/back/9/e/9e18135a-264d-425d-8348-6bd3d7388059.jpg?1783929093
Wretched Gryff,,9e1914cc-0d51-43a6-b4a3-16de696d1d5a,sir,9,https://cards.scryfall.io/normal/front/9/e/9e1914cc-0d51-43a6-b4a3-16de696d1d5a.jpg?1783917722
"Urborg, Tomb of Yawgmoth",,9e1a9e38-6ffc-490f-b0be-23ba4e8204c6,tsr,287,https://cards.scryfall.io/normal/front/9/e/9e1a9e38-6ffc-490f-b0be-23ba4e8204c6.jpg?1783927747
Maskwood Nexus,,9e1aef13-3a5d-4a83-8851-e667a4cb5a67,plst,KHM-240,https://cards.scryfall.io/normal/front/9/e/9e1aef13-3a5d-4a83-8851-e667a4cb5a67.jpg?1783913105
Vampiric Tutor,,9e1b4cec-68e0-4259-9be5-565d927017d9,cmr,656,https://cards.scryfall.io/normal/front/9/e/9e1b4cec-68e0-4259-9be5-565d927017d9.jpg?1783928616
Lumbering Falls,,9e1cc021-a41a-4969-a007-3cf88d7b8c8e,eos,69,https://cards.scryfall.io/normal/front/9/e/9e1cc021-a41a-4969-a007-3cf88d7b8c8e.jpg?1783905843
Soul Separator,,9e1e52fe-bceb-416b-bd7f-2887f25c7b20,inr,446,https://cards.scryfall.io/normal/front/9/e/9e1e52fe-bceb-416b-bd7f-2887f25c7b20.jpg?1783907990
Marsh Flats,,9e1e76a2-ec37-4fd8-8185-f98f675ff0cb,zne,6,https://cards.scryfall.io/normal/front/9/e/9e1e76a2-ec37-4fd8-8185-f98f675ff0cb.jpg?1783929435
Harmonize,,9e1f1110-0919-49cd-8b5b-979b2744fd3c,sta,52,https://cards.scryfall.io/normal/front/9/e/9e1f1110-0919-49cd-8b5b-979b2744fd3c.jpg?1783927425
Apprentice Sorcerer,,9e1fd317-5500-40e8-ad79-323832815f81,p02,32,https://cards.scryfall.io/normal/front/9/e/9e1fd317-5500-40e8-ad79-323832815f81.jpg?1783946489
Thallid Shell-Dweller,,9e1fd5ff-79a2-43d9-bd69-94be175d19b4,tsr,237,https://cards.scryfall.io/normal/front/9/e/9e1fd5ff-79a2-43d9-bd69-94be175d19b4.jpg?1783927768
Upheaval,,9e201229-34a6-48c8-a07c-d8aefcf5f8a7,ody,113,https://cards.scryfall.io/normal/front/9/e/9e201229-34a6-48c8-a07c-d8aefcf5f8a7.jpg?1783945252
Wakedancer,,9e20cdcc-1580-4495-9627-2f799b05e359,j25,512,https://cards.scryfall.io/normal/front/9/e/9e20cdcc-1580-4495-9627-2f799b05e359.jpg?1783908702
Shining Aerosaur,,9e214072-551f-48fa-b207-8f6303646941,plst,XLN-36,https://cards.scryfall.io/normal/front/9/e/9e214072-551f-48fa-b207-8f6303646941.jpg?1783932346
Phyrexian Rebirth,,9e222a33-6ec6-4114-9660-2b7260ad7755,c19,68,https://cards.scryfall.io/normal/front/9/e/9e222a33-6ec6-4114-9660-2b7260ad7755.jpg?1783932789
Lunar Convocation,,9e222ae0-a19c-4c81-aee4-c6242aeee18e,pblb,223p,https://cards.scryfall.io/normal/front/9/e/9e222ae0-a19c-4c81-aee4-c6242aeee18e.jpg?1783909786
Godless Shrine,,9e26f6ad-c1b8-4ec6-a179-e86ce09824c1,rvr,277,https://cards.scryfall.io/normal/front/9/e/9e26f6ad-c1b8-4ec6-a179-e86ce09824c1.jpg?1783913256
"Ugin, the Ineffable",,9e27de4a-98e2-497f-92f3-f045c8e50f1b,prm,77969,https://cards.scryfall.io/normal/front/9/e/9e27de4a-98e2-497f-92f3-f045c8e50f1b.jpg?1783933054
Inga Rune-Eyes // Inga Rune-Eyes,Inga Rune-Eyes,9e282d87-3890-468d-b4e3-c70504071d5f,akhm,16,https://cards.scryfall.io/normal/front/9/e/9e282d87-3890-468d-b4e3-c70504071d5f.jpg?1783928407
Inga Rune-Eyes // Inga Rune-Eyes,Inga Rune-Eyes,9e282d87-3890-468d-b4e3-c70504071d5f,akhm,16,https://cards.scryfall.io/normal/back/9/e/9e282d87-3890-468d-b4e3-c70504071d5f.jpg?1783928407
Temple of Silence,,9e283d6e-db4e-4fec-92d4-1e035f253400,drc,178,https://cards.scryfall.io/normal/front/9/e/9e283d6e-db4e-4fec-92d4-1e035f253400.jpg?1783907695
"Glissa, the Traitor",,9e293b2d-5eae-43c3-bb1f-4c0ed2b0bd21,pmbs,96★,https://cards.scryfall.io/normal/front/9/e/9e293b2d-5eae-43c3-bb1f-4c0ed2b0bd21.jpg?1783941394
Fog,,9e295859-c5b3-41e4-a714-31f1b91d4280,30a,189,https://cards.scryfall.io/normal/front/9/e/9e295859-c5b3-41e4-a714-31f1b91d4280.jpg?1783919476
Eternal Witness,,9e29f615-e2db-428b-9459-50190ee614ea,sld,1522★,https://cards.scryfall.io/normal/front/9/e/9e29f615-e2db-428b-9459-50190ee614ea.jpg?1783913082
Mortal's Ardor,,9e29f95c-aeed-4cb6-a43b-2748a5dd6138,bng,20,https://cards.scryfall.io/normal/front/9/e/9e29f95c-aeed-4cb6-a43b-2748a5dd6138.jpg?1783939578
Ravenous Chupacabra,,9e2af348-e768-44ca-b847-d541a0b0e6e0,sld,305,https://cards.scryfall.io/normal/front/9/e/9e2af348-e768-44ca-b847-d541a0b0e6e0.jpg?1783924586
Bat,,9e2b5361-ff9a-485c-8ae2-52bf376fd9ad,tgk2,3,https://cards.scryfall.io/normal/front/9/e/9e2b5361-ff9a-485c-8ae2-52bf376fd9ad.jpg?1783933514
Youthful Scholar,,9e2b705b-d315-49fa-9a33-ea57e91fe8e9,plst,DTK-84,https://cards.scryfall.io/normal/front/9/e/9e2b705b-d315-49fa-9a33-ea57e91fe8e9.jpg?1783932225
Greater Sandwurm,,9e2c347c-85e9-4086-b258-3a24534ee2ad,plst,AKH-168,https://cards.scryfall.io/normal/front/9/e/9e2c347c-85e9-4086-b258-3a24534ee2ad.jpg?1783932012
Volcanic Fallout,,9e2c51bc-ebc9-4264-9426-122e7f568bd1,arc,51,https://cards.scryfall.io/normal/front/9/e/9e2c51bc-ebc9-4264-9426-122e7f568bd1.jpg?1783941905
Gaseous Form,,9e2c5fbd-74af-42ab-a42d-34af26577389,tpr,51,https://cards.scryfall.io/normal/front/9/e/9e2c5fbd-74af-42ab-a42d-34af26577389.jpg?1783938497
Elvish Soultiller,,9e2c8de5-bc80-4fad-af09-6d0a639f6e18,lgn,124,https://cards.scryfall.io/normal/front/9/e/9e2c8de5-bc80-4fad-af09-6d0a639f6e18.jpg?1783944900
Benalish Knight,,9e2cc5e9-68ef-4054-be32-d0a5582890e5,ath,3,https://cards.scryfall.io/normal/front/9/e/9e2cc5e9-68ef-4054-be32-d0a5582890e5.jpg?1783946288
Cinder Storm,,9e2d16c1-6226-438f-be1e-eaab3df687e1,s99,93,https://cards.scryfall.io/normal/front/9/e/9e2d16c1-6226-438f-be1e-eaab3df687e1.jpg?1783946031
Blessed Breath,,9e2d8650-b8c3-4e89-9aa2-424a98715c38,chk,1,https://cards.scryfall.io/normal/front/9/e/9e2d8650-b8c3-4e89-9aa2-424a98715c38.jpg?1783944343
Dockside Extortionist,,9e2e3efb-75cb-430f-b9f4-cb58f3aeb91b,2x2,107,https://cards.scryfall.io/normal/front/9/e/9e2e3efb-75cb-430f-b9f4-cb58f3aeb91b.jpg?1783921889
Careful Cultivation,,9e2ebad5-0a56-4166-80af-7ebd20ae565a,neo,178,https://cards.scryfall.io/normal/front/9/e/9e2ebad5-0a56-4166-80af-7ebd20ae565a.jpg?1783923852
Acidic Slime,,9e2ee84d-1d11-48a3-b79d-6a67991a2e60,tmc,48,https://cards.scryfall.io/normal/front/9/e/9e2ee84d-1d11-48a3-b79d-6a67991a2e60.jpg?1783904158
Yavimaya Coast,,9e2eff74-8dcc-4c4b-8d74-c93b12966e88,9ed,330,https://cards.scryfall.io/normal/front/9/e/9e2eff74-8dcc-4c4b-8d74-c93b12966e88.jpg?1783943879
Sword of Hearth and Home,,9e30230a-4b75-4fc6-9c98-b12791beea2d,ltc,354,https://cards.scryfall.io/normal/front/9/e/9e30230a-4b75-4fc6-9c98-b12791beea2d.jpg?1783915850
Searslicer Goblin,,9e3059e4-b198-4eba-98e8-f0f9f83d1928,fdn,468,https://cards.scryfall.io/normal/front/9/e/9e3059e4-b198-4eba-98e8-f0f9f83d1928.jpg?1783908976
"Black Panther, Vanguard",,9e308f77-206b-4c9d-bfba-f4c476ea574a,msh,207,https://cards.scryfall.io/normal/front/9/e/9e308f77-206b-4c9d-bfba-f4c476ea574a.jpg?1783902905
Juggernaut,,9e3161d7-790c-4bcf-b297-850957413d71,plst,BBD-238,https://cards.scryfall.io/normal/front/9/e/9e3161d7-790c-4bcf-b297-850957413d71.jpg?1783931928
Slagstorm,,9e318b03-2aad-462b-a2a9-8b6bdf0e93d6,mbs,75,https://cards.scryfall.io/normal/front/9/e/9e318b03-2aad-462b-a2a9-8b6bdf0e93d6.jpg?1783941377
Agent Maria Hill,,9e327c67-1cf1-4d82-903c-b41c8e7cf747,msh,2,https://cards.scryfall.io/normal/front/9/e/9e327c67-1cf1-4d82-903c-b41c8e7cf747.jpg?1783902980
Day of Destiny,,9e329faf-f122-44d8-bd7d-decf296404e9,who,1055,https://cards.scryfall.io/normal/front/9/e/9e329faf-f122-44d8-bd7d-decf296404e9.jpg?1783914285
Coat of Arms,,9e32c939-1d64-4082-bafe-59dfa9c054f6,exo,131,https://cards.scryfall.io/normal/front/9/e/9e32c939-1d64-4082-bafe-59dfa9c054f6.jpg?1783946501
Ride the Avalanche,,9e32eded-f9a2-4512-b82e-64445f8df8a3,afc,54,https://cards.scryfall.io/normal/front/9/e/9e32eded-f9a2-4512-b82e-64445f8df8a3.jpg?1783926238
Knight of Infamy,,9e339853-5b6b-47b7-8d88-e9d3befb803f,m13,96,https://cards.scryfall.io/normal/front/9/e/9e339853-5b6b-47b7-8d88-e9d3befb803f.jpg?1783940493
Gray Merchant of Asphodel,,9e341220-b2d1-4869-9eb1-523f95074566,plst,C14-146,https://cards.scryfall.io/normal/front/9/e/9e341220-b2d1-4869-9eb1-523f95074566.jpg?1783931801
Psychic Puppetry,,9e341d6b-f4b0-4347-8055-f5fab756334c,chk,80,https://cards.scryfall.io/normal/front/9/e/9e341d6b-f4b0-4347-8055-f5fab756334c.jpg?1783944323
Cloudgoat Ranger,,9e344859-7248-4498-8303-252f196a007b,lrw,10,https://cards.scryfall.io/normal/front/9/e/9e344859-7248-4498-8303-252f196a007b.jpg?1783942916
Archon of Coronation,,9e367c30-3b77-445e-a1fb-78f6c5971826,cmr,9,https://cards.scryfall.io/normal/front/9/e/9e367c30-3b77-445e-a1fb-78f6c5971826.jpg?1783928890
Urza's Tower,,9e369f3f-354b-42bf-9b2f-286912730c6c,2xm,331,https://cards.scryfall.io/normal/front/9/e/9e369f3f-354b-42bf-9b2f-286912730c6c.jpg?1783930079
Fraying Sanity,,9e36bf9b-5ba6-407d-972a-04bf314fd12e,phou,35s,https://cards.scryfall.io/normal/front/9/e/9e36bf9b-5ba6-407d-972a-04bf314fd12e.jpg?1783935980
Dreamborn Muse,,9e36cf11-5dfb-4593-8335-f739b7c7829c,lgn,36,https://cards.scryfall.io/normal/front/9/e/9e36cf11-5dfb-4593-8335-f739b7c7829c.jpg?1783944923
"Kykar, Zephyr Awakener",,9e371a29-bb06-402d-8ea3-f2a0b982a310,pfdn,122p,https://cards.scryfall.io/normal/front/9/e/9e371a29-bb06-402d-8ea3-f2a0b982a310.jpg?1783907693
Elvish Farmer,,9e37a5d9-2b6f-4412-aec2-0d6161e2a7d2,me2,156,https://cards.scryfall.io/normal/front/9/e/9e37a5d9-2b6f-4412-aec2-0d6161e2a7d2.jpg?1783942607
Ulvenwald Bear,,9e3837a7-854a-440d-93d7-d36f50149346,dka,129,https://cards.scryfall.io/normal/front/9/e/9e3837a7-854a-440d-93d7-d36f50149346.jpg?1783940802
Dragonlord's Servant,,9e387494-a184-49f8-bbf6-37dce964e702,ima,126,https://cards.scryfall.io/normal/front/9/e/9e387494-a184-49f8-bbf6-37dce964e702.jpg?1783935529
Coward // Killer,,9e389269-deef-4c48-b6d1-c505bf7cc6b3,who,77,https://cards.scryfall.io/normal/front/9/e/9e389269-deef-4c48-b6d1-c505bf7cc6b3.jpg?1783914657
Break of Day,,9e39da2a-814a-46bb-a1ca-fc5532ece842,dka,3,https://cards.scryfall.io/normal/front/9/e/9e39da2a-814a-46bb-a1ca-fc5532ece842.jpg?1783940857
"Dorothea, Vengeful Victim // Dorothea, Vengeful Victim","Dorothea, Vengeful Victim",9e3a707e-18a2-4a01-8877-d3900aad8a77,avow,76,https://cards.scryfall.io/normal/front/9/e/9e3a707e-18a2-4a01-8877-d3900aad8a77.jpg?1783925052
"Dorothea, Vengeful Victim // Dorothea, Vengeful Victim","Dorothea, Vengeful Victim",9e3a707e-18a2-4a01-8877-d3900aad8a77,avow,76,https://cards.scryfall.io/normal/back/9/e/9e3a707e-18a2-4a01-8877-d3900aad8a77.jpg?1783925052
Farrel's Zealot,,9e3aeee7-975c-419a-bfb3-45bb48ba6918,fem,3b,https://cards.scryfall.io/normal/front/9/e/9e3aeee7-975c-419a-bfb3-45bb48ba6918.jpg?1783947920
Exclusion Ritual,,9e3b826a-7349-45ae-89bf-675fea7ce8e3,nph,10,https://cards.scryfall.io/normal/front/9/e/9e3b826a-7349-45ae-89bf-675fea7ce8e3.jpg?1783941327
Swamp,,9e3b9156-4b50-4883-a76b-3a418b39e62d,ddn,41,https://cards.scryfall.io/normal/front/9/e/9e3b9156-4b50-4883-a76b-3a418b39e62d.jpg?1783939113
Essence Scatter,,9e3bed2f-06e6-4759-8123-65696adf5d0c,pio,54,https://cards.scryfall.io/normal/front/9/e/9e3bed2f-06e6-4759-8123-65696adf5d0c.jpg?1783908417
"Siani, Eye of the Storm",,9e3d31f8-f726-4b81-840b-c8ba2944d711,cmr,562,https://cards.scryfall.io/normal/front/9/e/9e3d31f8-f726-4b81-840b-c8ba2944d711.jpg?1783928652
"Ultros, Obnoxious Octopus",,9e3f57b6-0d03-4176-8c2a-0937437fb62e,fin,442,https://cards.scryfall.io/normal/front/9/e/9e3f57b6-0d03-4176-8c2a-0937437fb62e.jpg?1783906484
Dour Port-Mage,,9e407118-95b7-4e62-a4f0-dbd8b6b80830,blb,303,https://cards.scryfall.io/normal/front/9/e/9e407118-95b7-4e62-a4f0-dbd8b6b80830.jpg?1783910768
Weatherlight,,9e41242c-cd23-40ae-84dc-afdb6a3a3a52,pdom,237s,https://cards.scryfall.io/normal/front/9/e/9e41242c-cd23-40ae-84dc-afdb6a3a3a52.jpg?1783934888
Faithbound Judge // Sinner's Judgment,Faithbound Judge,9e4186ec-c0ce-475a-a812-8b56c7cd0bc8,pvow,12s,https://cards.scryfall.io/normal/front/9/e/9e4186ec-c0ce-475a-a812-8b56c7cd0bc8.jpg?1783924694
Faithbound Judge // Sinner's Judgment,Sinner's Judgment,9e4186ec-c0ce-475a-a812-8b56c7cd0bc8,pvow,12s,https://cards.scryfall.io/normal/back/9/e/9e4186ec-c0ce-475a-a812-8b56c7cd0bc8.jpg?1783924694
Reckless Embermage,,9e41febe-6fad-451e-afe8-20d3ca3c88a4,mir,189,https://cards.scryfall.io/normal/front/9/e/9e41febe-6fad-451e-afe8-20d3ca3c88a4.jpg?1783947074
The First Tyrannic War,,9e42027a-af95-4af7-8222-e6fd00d46b10,40k,121★,https://cards.scryfall.io/normal/front/9/e/9e42027a-af95-4af7-8222-e6fd00d46b10.jpg?1783920852
Colossus Hammer,,9e42aded-44be-4b3a-9b2c-80ae43835e3d,sld,1866,https://cards.scryfall.io/normal/front/9/e/9e42aded-44be-4b3a-9b2c-80ae43835e3d.jpg?1783906670
Mountain,,9e42c2cc-1b53-49d1-9211-23f8b3361044,td0,B38,https://cards.scryfall.io/normal/front/9/e/9e42c2cc-1b53-49d1-9211-23f8b3361044.jpg?1783941613
Foundry Champion,,9e42ff7d-b6f9-4e98-9782-bed98c202253,pgtc,165★,https://cards.scryfall.io/normal/front/9/e/9e42ff7d-b6f9-4e98-9782-bed98c202253.jpg?1783940149
Anurid Murkdiver,,9e43d62c-488a-4c8d-b193-bacbf8037761,ons,124,https://cards.scryfall.io/normal/front/9/e/9e43d62c-488a-4c8d-b193-bacbf8037761.jpg?1783945074
Slimefoot and Squee,,9e449e38-6f03-4316-8ebc-d0faf79d6bc7,moc,447,https://cards.scryfall.io/normal/front/9/e/9e449e38-6f03-4316-8ebc-d0faf79d6bc7.jpg?1783917078
One with the Multiverse,,9e44a396-d09d-4f87-9c04-0f74d94a3dcd,bro,316,https://cards.scryfall.io/normal/front/9/e/9e44a396-d09d-4f87-9c04-0f74d94a3dcd.jpg?1783919985
Forest,,9e452d9a-2828-425e-82c8-b270b8622198,psal,I47,https://cards.scryfall.io/normal/front/9/e/9e452d9a-2828-425e-82c8-b270b8622198.jpg?1783943743
Plaguebearer of Nurgle,,9e458d71-3b76-4088-93f6-b87649615f3c,t40k,15★,https://cards.scryfall.io/normal/front/9/e/9e458d71-3b76-4088-93f6-b87649615f3c.jpg?1783920660
War Mammoth,,9e45aa94-8a4e-4f59-b282-3560ca5e9639,itp,45,https://cards.scryfall.io/normal/front/9/e/9e45aa94-8a4e-4f59-b282-3560ca5e9639.jpg?1783947014
Mountain,,9e4676bd-b783-4e88-a058-bb97d9d68100,s99,169,https://cards.scryfall.io/normal/front/9/e/9e4676bd-b783-4e88-a058-bb97d9d68100.jpg?1783946014
Scorching Spear,,9e4817bd-68e8-4a85-983a-ee6dda2bbf33,por,148,https://cards.scryfall.io/normal/front/9/e/9e4817bd-68e8-4a85-983a-ee6dda2bbf33.jpg?1783946812
